split,domain,kind,anomaly_type,image_path,mask_path,source_path,mask_kind,mask_scale,augmentation
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0132__004.png,train/masks/mms_stretch__train__synthetic__IMG_0132__004.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0132.png,scratch,2,zoom-out-0.86+bg-none
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0132__005.png,train/masks/mms_stretch__train__synthetic__IMG_0132__005.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0132.png,blob,4,zoom-in-1.15+bg-recolor
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0132__006.png,train/masks/mms_stretch__train__synthetic__IMG_0132__006.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0132.png,scratch,3,zoom-none+bg-recolor
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0132__007.png,train/masks/mms_stretch__train__synthetic__IMG_0132__007.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0132.png,blob,5,zoom-none+bg-recolor
train,mms_stretch,clean,good,train/images/mms_stretch__train__clean__IMG_0061__000.png,train/masks/mms_stretch__train__clean__IMG_0061__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0061.png,zero,,zoom-in-1.09+bg-none
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0061__000.png,train/masks/mms_stretch__train__synthetic__IMG_0061__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0061.png,blob,1,zoom-none+bg-none
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0061__001.png,train/masks/mms_stretch__train__synthetic__IMG_0061__001.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0061.png,scratch,5,zoom-none+bg-none
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0061__002.png,train/masks/mms_stretch__train__synthetic__IMG_0061__002.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0061.png,scratch_cluster,2,zoom-none+bg-recolor
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0061__003.png,train/masks/mms_stretch__train__synthetic__IMG_0061__003.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0061.png,scratch,4,zoom-none+bg-none
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0061__004.png,train/masks/mms_stretch__train__synthetic__IMG_0061__004.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0061.png,scratch_cluster,4,zoom-out-0.83+bg-none
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0061__005.png,train/masks/mms_stretch__train__synthetic__IMG_0061__005.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0061.png,scratch_cluster,2,zoom-out-0.84+bg-none
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0061__006.png,train/masks/mms_stretch__train__synthetic__IMG_0061__006.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0061.png,scratch_cluster,3,zoom-none+bg-none
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0061__007.png,train/masks/mms_stretch__train__synthetic__IMG_0061__007.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0061.png,scratch_cluster,3,zoom-none+bg-none
train,mms_stretch,clean,good,train/images/mms_stretch__train__clean__IMG_0044__000.png,train/masks/mms_stretch__train__clean__IMG_0044__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0044.png,zero,,zoom-none+bg-none
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0044__000.png,train/masks/mms_stretch__train__synthetic__IMG_0044__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0044.png,scratch,3,zoom-none+bg-none
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0044__001.png,train/masks/mms_stretch__train__synthetic__IMG_0044__001.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0044.png,blob,5,zoom-none+bg-none
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0044__002.png,train/masks/mms_stretch__train__synthetic__IMG_0044__002.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0044.png,scratch_cluster,4,zoom-none+bg-none
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0044__003.png,train/masks/mms_stretch__train__synthetic__IMG_0044__003.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0044.png,scratch,2,zoom-out-0.84+bg-none
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0044__004.png,train/masks/mms_stretch__train__synthetic__IMG_0044__004.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0044.png,scratch,5,zoom-none+bg-none
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0044__005.png,train/masks/mms_stretch__train__synthetic__IMG_0044__005.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0044.png,blob,1,zoom-none+bg-none
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0044__006.png,train/masks/mms_stretch__train__synthetic__IMG_0044__006.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0044.png,scratch,1,zoom-none+bg-recolor
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0044__007.png,train/masks/mms_stretch__train__synthetic__IMG_0044__007.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0044.png,scratch,3,zoom-in-1.23+bg-none
train,mms_stretch,clean,good,train/images/mms_stretch__train__clean__IMG_0021__000.png,train/masks/mms_stretch__train__clean__IMG_0021__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0021.png,zero,,zoom-none+bg-none
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0021__000.png,train/masks/mms_stretch__train__synthetic__IMG_0021__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0021.png,blob,4,zoom-none+bg-none
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0021__001.png,train/masks/mms_stretch__train__synthetic__IMG_0021__001.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0021.png,scratch,5,zoom-none+bg-none
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0021__002.png,train/masks/mms_stretch__train__synthetic__IMG_0021__002.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0021.png,scratch,2,zoom-none+bg-none
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0021__003.png,train/masks/mms_stretch__train__synthetic__IMG_0021__003.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0021.png,scratch_cluster,4,zoom-none+bg-none
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0021__004.png,train/masks/mms_stretch__train__synthetic__IMG_0021__004.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0021.png,blob,1,zoom-out-0.88+bg-none
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0021__005.png,train/masks/mms_stretch__train__synthetic__IMG_0021__005.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0021.png,scratch,2,zoom-none+bg-none
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0021__006.png,train/masks/mms_stretch__train__synthetic__IMG_0021__006.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0021.png,blob,1,zoom-none+bg-none
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0021__007.png,train/masks/mms_stretch__train__synthetic__IMG_0021__007.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0021.png,blob,2,zoom-none+bg-none
train,mms_stretch,clean,good,train/images/mms_stretch__train__clean__IMG_0166__000.png,train/masks/mms_stretch__train__clean__IMG_0166__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0166.png,zero,,zoom-none+bg-none
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0166__000.png,train/masks/mms_stretch__train__synthetic__IMG_0166__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0166.png,blob,4,zoom-in-1.18+bg-none
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0166__001.png,train/masks/mms_stretch__train__synthetic__IMG_0166__001.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0166.png,blob,3,zoom-none+bg-none
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0166__002.png,train/masks/mms_stretch__train__synthetic__IMG_0166__002.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0166.png,blob,1,zoom-none+bg-recolor
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0166__003.png,train/masks/mms_stretch__train__synthetic__IMG_0166__003.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0166.png,scratch,2,zoom-none+bg-none
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0166__004.png,train/masks/mms_stretch__train__synthetic__IMG_0166__004.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0166.png,scratch,5,zoom-none+bg-none
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0166__005.png,train/masks/mms_stretch__train__synthetic__IMG_0166__005.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0166.png,blob,1,zoom-in-1.20+bg-none
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0166__006.png,train/masks/mms_stretch__train__synthetic__IMG_0166__006.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0166.png,scratch,4,zoom-none+bg-none
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0166__007.png,train/masks/mms_stretch__train__synthetic__IMG_0166__007.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0166.png,scratch_cluster,5,zoom-none+bg-none
train,mms_stretch,clean,good,train/images/mms_stretch__train__clean__IMG_0144__000.png,train/masks/mms_stretch__train__clean__IMG_0144__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0144.png,zero,,zoom-in-1.24+bg-none
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0144__000.png,train/masks/mms_stretch__train__synthetic__IMG_0144__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0144.png,scratch_cluster,1,zoom-out-0.83+bg-none
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0144__001.png,train/masks/mms_stretch__train__synthetic__IMG_0144__001.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0144.png,scratch,2,zoom-out-0.86+bg-none
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0144__002.png,train/masks/mms_stretch__train__synthetic__IMG_0144__002.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0144.png,scratch_cluster,2,zoom-in-1.19+bg-recolor
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0144__003.png,train/masks/mms_stretch__train__synthetic__IMG_0144__003.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0144.png,scratch,3,zoom-none+bg-none
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0144__004.png,train/masks/mms_stretch__train__synthetic__IMG_0144__004.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0144.png,scratch_cluster,3,zoom-none+bg-none
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0144__005.png,train/masks/mms_stretch__train__synthetic__IMG_0144__005.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0144.png,blob,2,zoom-none+bg-recolor
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0144__006.png,train/masks/mms_stretch__train__synthetic__IMG_0144__006.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0144.png,scratch_cluster,4,zoom-none+bg-none
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0144__007.png,train/masks/mms_stretch__train__synthetic__IMG_0144__007.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0144.png,scratch_cluster,5,zoom-out-0.82+bg-recolor
train,mms_stretch,clean,good,train/images/mms_stretch__train__clean__IMG_0219__000.png,train/masks/mms_stretch__train__clean__IMG_0219__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0219.png,zero,,zoom-none+bg-none
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0219__000.png,train/masks/mms_stretch__train__synthetic__IMG_0219__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0219.png,scratch_cluster,1,zoom-none+bg-none
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0219__001.png,train/masks/mms_stretch__train__synthetic__IMG_0219__001.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0219.png,blob,4,zoom-none+bg-none
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0219__002.png,train/masks/mms_stretch__train__synthetic__IMG_0219__002.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0219.png,scratch_cluster,2,zoom-in-1.19+bg-none
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0219__003.png,train/masks/mms_stretch__train__synthetic__IMG_0219__003.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0219.png,scratch,5,zoom-in-1.12+bg-none
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0219__004.png,train/masks/mms_stretch__train__synthetic__IMG_0219__004.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0219.png,scratch,3,zoom-out-0.87+bg-none
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0219__005.png,train/masks/mms_stretch__train__synthetic__IMG_0219__005.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0219.png,scratch_cluster,1,zoom-out-0.85+bg-none
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0219__006.png,train/masks/mms_stretch__train__synthetic__IMG_0219__006.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0219.png,blob,1,zoom-none+bg-none
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0219__007.png,train/masks/mms_stretch__train__synthetic__IMG_0219__007.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0219.png,blob,4,zoom-out-0.85+bg-none
train,mms_stretch,clean,good,train/images/mms_stretch__train__clean__IMG_0115__000.png,train/masks/mms_stretch__train__clean__IMG_0115__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0115.png,zero,,zoom-none+bg-none
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0115__000.png,train/masks/mms_stretch__train__synthetic__IMG_0115__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0115.png,scratch_cluster,1,zoom-in-1.18+bg-recolor
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0115__001.png,train/masks/mms_stretch__train__synthetic__IMG_0115__001.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0115.png,blob,3,zoom-none+bg-recolor
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0115__002.png,train/masks/mms_stretch__train__synthetic__IMG_0115__002.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0115.png,scratch,3,zoom-in-1.12+bg-none
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0115__003.png,train/masks/mms_stretch__train__synthetic__IMG_0115__003.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0115.png,blob,2,zoom-none+bg-none
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0115__004.png,train/masks/mms_stretch__train__synthetic__IMG_0115__004.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0115.png,scratch,5,zoom-none+bg-none
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0115__005.png,train/masks/mms_stretch__train__synthetic__IMG_0115__005.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0115.png,blob,3,zoom-none+bg-recolor
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0115__006.png,train/masks/mms_stretch__train__synthetic__IMG_0115__006.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0115.png,scratch,3,zoom-none+bg-none
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0115__007.png,train/masks/mms_stretch__train__synthetic__IMG_0115__007.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0115.png,blob,1,zoom-none+bg-none
train,mms_stretch,clean,good,train/images/mms_stretch__train__clean__IMG_0033__000.png,train/masks/mms_stretch__train__clean__IMG_0033__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0033.png,zero,,zoom-none+bg-recolor
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0033__000.png,train/masks/mms_stretch__train__synthetic__IMG_0033__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0033.png,scratch_cluster,4,zoom-none+bg-none
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0033__001.png,train/masks/mms_stretch__train__synthetic__IMG_0033__001.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0033.png,scratch_cluster,5,zoom-none+bg-none
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0033__002.png,train/masks/mms_stretch__train__synthetic__IMG_0033__002.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0033.png,blob,5,zoom-out-0.80+bg-none
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0033__003.png,train/masks/mms_stretch__train__synthetic__IMG_0033__003.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0033.png,blob,2,zoom-none+bg-none
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0033__004.png,train/masks/mms_stretch__train__synthetic__IMG_0033__004.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0033.png,scratch_cluster,3,zoom-none+bg-none
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0033__005.png,train/masks/mms_stretch__train__synthetic__IMG_0033__005.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0033.png,scratch_cluster,1,zoom-out-0.83+bg-none
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0033__006.png,train/masks/mms_stretch__train__synthetic__IMG_0033__006.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0033.png,blob,1,zoom-none+bg-none
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0033__007.png,train/masks/mms_stretch__train__synthetic__IMG_0033__007.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0033.png,blob,4,zoom-none+bg-none
train,mms_stretch,clean,good,train/images/mms_stretch__train__clean__IMG_0103__000.png,train/masks/mms_stretch__train__clean__IMG_0103__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0103.png,zero,,zoom-in-1.19+bg-none
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0103__000.png,train/masks/mms_stretch__train__synthetic__IMG_0103__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0103.png,scratch_cluster,3,zoom-none+bg-recolor
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0103__001.png,train/masks/mms_stretch__train__synthetic__IMG_0103__001.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0103.png,blob,2,zoom-none+bg-recolor
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0103__002.png,train/masks/mms_stretch__train__synthetic__IMG_0103__002.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0103.png,scratch_cluster,1,zoom-none+bg-none
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0103__003.png,train/masks/mms_stretch__train__synthetic__IMG_0103__003.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0103.png,scratch,3,zoom-none+bg-none
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0103__004.png,train/masks/mms_stretch__train__synthetic__IMG_0103__004.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0103.png,scratch,3,zoom-out-0.92+bg-none
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0103__005.png,train/masks/mms_stretch__train__synthetic__IMG_0103__005.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0103.png,scratch,3,zoom-none+bg-none
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0103__006.png,train/masks/mms_stretch__train__synthetic__IMG_0103__006.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0103.png,scratch,2,zoom-none+bg-recolor
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0103__007.png,train/masks/mms_stretch__train__synthetic__IMG_0103__007.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0103.png,scratch,3,zoom-none+bg-none
train,mms_stretch,clean,good,train/images/mms_stretch__train__clean__IMG_0101__000.png,train/masks/mms_stretch__train__clean__IMG_0101__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0101.png,zero,,zoom-none+bg-none
train,mms_stretch,synthetic,synthetic,train/images/mms_stretch__train__synthetic__IMG_0101__000.png,train/masks/mms_stretch__train__synthetic__IMG_0101__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_stretch/train/good/IMG_0101.png,scratch,4,zoom-none+bg-recolor
